t,x,y,v,u,xcs,ycs,vcs
0.4568623951108732,0.41712368866617394,-0.880127870024413,4.155491404139705,0.6718020510350182,-0.1491333016249153,0.056951365108935795,-0.05587771410182737
0.460172992176894,0.42570163760322716,-0.8909370773616067,4.180931171142943,0.6787353148497456,-0.14913330162491514,0.05695136510893578,-0.0554231185074105
0.46348358924291483,0.43438440974370357,-0.9017702024999008,4.206272860032745,0.6822541874025984,-0.14913330162491492,0.056951365108935746,-0.054967222773220574
0.46679418630893565,0.4431722318527906,-0.9126262289324937,4.231515876332686,0.6832296169601252,-0.149133301624915,0.056951365108935836,-0.05451003759385934
0.4701047833749565,0.4520653208384996,-0.9235041380036794,4.256659627881033,0.6840838522839111,-0.14913330162491514,0.056951365108935885,-0.054051573694176736
0.47341538044097725,0.4610638837313119,-0.9344029090044303,4.281703524844637,0.6872796287899635,-0.14913330162491514,0.05695136510893581,-0.05359184182901963
0.4767259775069981,0.47016811766476063,-0.9453215192681885,4.306646979732834,0.6937996026572236,-0.14913330162491545,0.05695136510893588,-0.053130852782979396
0.4800365745730189,0.4793782098569195,-0.9562589442667994,4.33148940741111,0.7025545810756716,-0.1491333016249152,0.05695136510893577,-0.052668617370138546
0.48334717163903973,0.4886943375928502,-0.9672141577066772,4.356230225114951,0.711080676273991,-0.14913330162491517,0.05695136510893583,-0.052205146433818135
0.48665776870506056,0.498116668207955,-0.9781861316250785,4.38086885246341,0.7170855489510363,-0.14913330162491506,0.056951365108935816,-0.051740450846321936
0.4899683657710814,0.5076453590722827,-0.9891738364865762,4.405404711472789,0.7198774196620091,-0.14913330162491506,0.05695136510893585,-0.051274541508682665
0.4932789628371022,0.5172805575757585,-1.0001762412796558,4.42983722657017,0.7207850713014565,-0.14913330162491492,0.0569513651089358,-0.05080742935040536
0.49658955990312303,0.5270224011143556,-1.0111923136134626,4.454165824606913,0.7223084100950826,-0.14913330162491492,0.056951365108935774,-0.050339125329211594
0.49990015696914386,0.5368710170772003,-1.0222210198146704,4.478389934872115,0.7265354818065529,-0.14913330162491503,0.05695136510893575,-0.04986964043078207
0.5032107540351647,0.5468265228346225,-1.0332613250244818,4.502508989106001,0.7338247140061955,-0.14913330162491525,0.05695136510893581,-0.04939898566849899
0.5065213511011855,0.5568890257271397,-1.044312193295721,4.52652242151324,0.7425865460027148,-0.14913330162491562,0.05695136510893593,-0.04892717208318781
0.5098319481672063,0.5670586230553865,-1.0553725876900513,4.550429668776218,0.7503047014331017,-0.1491333016249156,0.056951365108935996,-0.04845421074285803
0.5131425452332271,0.5773354020709826,-1.0664414703752645,4.574230170068253,0.7551486935426855,-0.1491333016249155,0.056951365108936,-0.047980112742443765
0.516453142299248,0.5877194399683494,-1.0775178027226753,4.597923367066795,0.757146942235778,-0.1491333016249155,0.05695136510893604,-0.047504889203543565
0.5197637393652688,0.5982108038774612,-1.088600545404568,4.621508703966443,0.7581641454187279,-0.14913330162491553,0.05695136510893605,-0.047028551274159176
0.5230743364312895,0.6088095508575527,-1.099688658491729,4.644985627492043,0.7606909838460967,-0.14913330162491548,0.05695136510893602,-0.046551110128434284
0.5263849334973104,0.6195157278917559,-1.1107811015510152,4.668353586911649,0.7662236414693601,-0.14913330162491542,0.056951365108935934,-0.0460725769663921
0.5296955305633312,0.630329371882703,-1.121876833742996,4.6916120340494425,0.774286246627367,-0.14913330162491575,0.056951365108935996,-0.04559296301367322
0.5330061276293521,0.6412505096490522,-1.1329748139196039,4.714760423298575,0.7827419779272675,-0.14913330162491567,0.05695136510893599,-0.045112279521271434
0.5363167246953728,0.6522791579229801,-1.1440740007218397,4.737798211634011,0.7892005432595932,-0.14913330162491567,0.056951365108936045,-0.04463053776527073
0.5396273217613937,0.6634153233486106,-1.1551733526774892,4.760724858625239,0.7926027562637215,-0.14913330162491598,0.05695136510893621,-0.044147749046580025
0.5429379188274145,0.6746590024813826,-1.166271828298826,4.783539826448917,0.7939305832232961,-0.14913330162491595,0.05695136510893621,-0.04366392469066831
0.5462485158934354,0.6860101817883845,-1.1773683861803677,4.806242579901554,0.7955566260662778,-0.14913330162491586,0.05695136510893617,-0.043179076047299134
0.5495591129594561,0.6974688376496188,-1.1884619850965688,4.828832586412022,0.7996513122966566,-0.1491333016249157,0.05695136510893607,-0.0426932144902642
0.5528697100254769,0.7090349363602149,-1.199551584099539,4.851309316054058,0.8067105667012843,-0.14913330162491545,0.05695136510893599,-0.042206351417116574
0.5561803070914978,0.7207084341336042,-1.210636142616714,4.873672241558713,0.8152074029617945,-0.1491333016249157,0.05695136510893602,-0.04171849824890342
0.5594909041575186,0.7324892771056102,-1.2217146205484852,4.895920838326662,0.8226254533172176,-0.14913330162491562,0.05695136510893606,-0.041229666429897824
0.5628015012235394,0.7443774013395204,-1.2327859783658166,4.918054584440607,0.827188400146953,-0.14913330162491562,0.0569513651089361,-0.040739867427330496
0.5661120982895602,0.7563727328320751,-1.2438491772077667,4.940072960677435,0.8291004417014832,-0.1491333016249157,0.05695136510893617,-0.04024911273112095
0.5694226953555811,0.7684751875204165,-1.2549031789789866,4.961975450520448,0.8304221167896634,-0.1491333016249159,0.05695136510893631,-0.03975741385360768
0.5727332924216019,0.7806846712899731,-1.2659469464471056,4.983761540171452,0.8336384682148128,-0.14913330162491614,0.05695136510893629,-0.03926478232927812
0.5760438894876228,0.7930010799832881,-1.2769794433400774,5.005430718562812,0.8399017475548729,-0.14913330162491611,0.05695136510893623,-0.038771229714498076
0.5793544865536435,0.8054242994098036,-1.2879996344434081,5.026982477369462,0.8481925760249999,-0.1491333016249159,0.056951365108936114,-0.038276767587240856
0.5826650836196643,0.8179542053565665,-1.299006485697299,5.048416311020811,0.856025364648649,-0.14913330162491584,0.05695136510893615,-0.03778140754681557
0.5859756806856852,0.830590663599883,-1.3099989642936642,5.069731716712596,0.861229859017296,-0.14913330162491562,0.05695136510893609,-0.03728516121359476
0.589286277751706,0.8433335299179183,-1.3209760387730558,5.090928194418705,0.8635411477804885,-0.14913330162491545,0.05695136510893606,-0.03678804022874221
0.5925968748177268,0.8561826501042326,-1.331936679121449,5.112005246902902,0.8648244269798284,-0.14913330162491564,0.0569513651089362,-0.0362900562539397
0.5959074718837476,0.8691378599822344,-1.3428798568668734,5.1329623797304365,0.8677255070155789,-0.1491333016249158,0.05695136510893622,-0.03579122097111313
0.5992180689497685,0.8821989854206093,-1.353804545175942,5.1537991012797475,0.8737037093046199,-0.14913330162491606,0.05695136510893625,-0.03529154608215892
0.6025286660157892,0.8953658423496352,-1.36470971895018,5.174514922753865,0.8819080375725367,-0.1491333016249159,0.05695136510893616,-0.034791043308669216
0.6058392630818101,0.9086382367784746,-1.3755943549222343,5.195109358192004,0.8897805685407711,-0.1491333016249156,0.056951365108936065,-0.0342897243916572
0.6091498601478309,0.922015964813366,-1.3864574317518747,5.215581924480878,0.8949879312239172,-0.14913330162491534,0.05695136510893603,-0.033787601091281594
